cd_fcu;CMAET60;CMAST60;CMATT60;CMACT60;year;nm_fcu;cd_mun;nm_mun
43144070048;NA;NA;NA;NA;NA;Clara Nunes;4314407;Pelotas
43144070049;NA;NA;NA;NA;NA;Cristóvão José dos Santos;4314407;Pelotas
43144070051;NA;NA;NA;NA;NA;Darci Cazarré;4314407;Pelotas
43144070052;NA;NA;NA;NA;NA;Darci Ribeiro;4314407;Pelotas
43144070053;NA;NA;NA;NA;NA;Doquinhas;4314407;Pelotas
43144070054;NA;NA;NA;NA;NA;Dunas;4314407;Pelotas
43144070056;NA;NA;NA;NA;NA;Fraget Farroupilha;4314407;Pelotas
43144070057;NA;NA;NA;NA;NA;Jardim do Prado;4314407;Pelotas
43144070061;NA;NA;NA;NA;NA;Loteamento Novo Milênio;4314407;Pelotas
43144070067;NA;NA;NA;NA;NA;Governaço;4314407;Pelotas
43144070068;NA;NA;NA;NA;NA;Loteamento Vila Nova;4314407;Pelotas
43144070069;NA;NA;NA;NA;NA;Balsa;4314407;Pelotas
43144070070;NA;NA;NA;NA;NA;Santa Terezinha 1 e 2;4314407;Pelotas
43144070071;NA;NA;NA;NA;NA;Corredor do Contorno;4314407;Pelotas
43144070072;NA;NA;NA;NA;NA;Val Verde;4314407;Pelotas
43144070073;NA;NA;NA;NA;NA;Sanga Funda;4314407;Pelotas
43148030001;NA;NA;NA;NA;NA;Lixão;4314803;Portão
43148030003;NA;NA;NA;NA;NA;João Luiz de Moraes / Trilhos;4314803;Portão
43148030007;NA;NA;NA;NA;NA;Invasão Pinheiros;4314803;Portão
43149020004;202,333333333333343;143,000000000000000;3,75392000000000e+05;11,666666666666666;2019;Vila Dona Teodora;4314902;Porto Alegre
43149020009;204,000000000000000;141,000000000000000;3,39095000000000e+05;8,000000000000000;2019;Vila Mariano de Matos II;4314902;Porto Alegre
43149020015;200,250000000000000;139,750000000000000;3,33260250000000e+05;8,750000000000000;2019;Vila Cruzeiro do Sul;4314902;Porto Alegre
43149020018;34,899999999999999;26,800000000000001;1,16292600000000e+05;1,500000000000000;2019;Vila Dique I;4314902;Porto Alegre
43149020019;201,000000000000000;142,142857142857139;3,38823500000000e+05;8,785714285714286;2019;Vila Tronco;4314902;Porto Alegre
43149020021;198,000000000000000;134,599999999999994;2,99307000000000e+05;10,800000000000001;2019;Vila Nossa Senhora das Graças;4314902;Porto Alegre
43149020026;132,900000000000006;99,500000000000000;2,69830300000000e+05;8,300000000000001;2019;Vila Minuano;4314902;Porto Alegre
43149020029;181,333333333333343;130,000000000000000;3,07665000000000e+05;8,333333333333334;2019;Vila Orfanatrófio I;4314902;Porto Alegre
43149020031;195,199999999999989;132,800000000000011;3,20677400000000e+05;9,600000000000000;2019;Vila Cristal;4314902;Porto Alegre
43149020042;181,642857142857139;132,857142857142861;3,16395571428571e+05;10,714285714285714;2019;Vila Passo das Pedras II;4314902;Porto Alegre
43149020043;189,500000000000000;132,500000000000000;3,02316333333333e+05;9,666666666666666;2019;Vila Mato Grosso;4314902;Porto Alegre
43149020052;246,250000000000000;177,000000000000000;3,83728250000000e+05;14,000000000000000;2019;Ocupação Ernesto Pellanda;4314902;Porto Alegre
43149020057;120,000000000000000;77,111111111111114;1,07814888888889e+05;9,666666666666666;2019;Beco do Adelar;4314902;Porto Alegre
43149020064;219,333333333333343;157,333333333333343;3,62339000000000e+05;13,000000000000000;2019;Margarita;4314902;Porto Alegre
43149020071;144,250000000000000;109,250000000000000;2,62144500000000e+05;6,750000000000000;2019;Vila Gaúcha;4314902;Porto Alegre
43149020072;142,666666666666657;106,666666666666671;2,93603666666667e+05;8,333333333333334;2019;Recanto do Chimarrão;4314902;Porto Alegre
43149020084;219,250000000000000;164,625000000000000;3,60241625000000e+05;9,875000000000000;2019;Vila Campo da Tuca;4314902;Porto Alegre
43149020086;261,000000000000000;193,000000000000000;3,93186000000000e+05;13,000000000000000;2019;Ceres;4314902;Porto Alegre
43149020100;203,199999999999989;149,199999999999989;3,37530300000000e+05;12,300000000000001;2019;Nova Pedreira;4314902;Porto Alegre
43149020107;186,000000000000000;129,000000000000000;2,63927000000000e+05;11,750000000000000;2019;Vila São Vicente Mártir;4314902;Porto Alegre
43149020118;229,875000000000000;171,125000000000000;3,70061250000000e+05;11,250000000000000;2019;Vila Maria da Conceição;4314902;Porto Alegre
43149020125;176,333333333333343;122,333333333333329;2,27252333333333e+05;12,000000000000000;2019;Morro da Guampa;4314902;Porto Alegre
43149020126;165,222222222222229;120,111111111111114;2,65692555555556e+05;7,444444444444445;2019;Vila Glorinha;4314902;Porto Alegre
43149020131;136,000000000000000;105,250000000000000;1,98165750000000e+05;8,125000000000000;2019;Vila Boa Vista;4314902;Porto Alegre
43149020135;230,315789473684220;168,842105263157890;3,70824789473684e+05;12,157894736842104;2019;Vila Divinéia / Vila Pinto / Vila Mato Sampaio;4314902;Porto Alegre
43149020141;152,666666666666657;108,000000000000000;2,06154333333333e+05;10,500000000000000;2019;Vila Santa Bárbara;4314902;Porto Alegre
43149020146;256,666666666666686;188,666666666666657;3,95727000000000e+05;13,666666666666666;2019;Vila São Pedro;4314902;Porto Alegre
43149020151;168,166666666666657;126,000000000000000;2,89373833333333e+05;7,500000000000000;2019;Vila Vargas;4314902;Porto Alegre
43149020158;122,294117647058826;90,352941176470594;2,48015529411765e+05;7,823529411764706;2019;Vila Asa Branca;4314902;Porto Alegre
43149020159;121,500000000000000;90,000000000000000;2,50332500000000e+05;8,000000000000000;2019;Vila Quatorze de Novembro;4314902;Porto Alegre
43149020162;196,076923076923066;140,769230769230774;3,31016230769231e+05;11,846153846153847;2019;Chácara da Fumaça;4314902;Porto Alegre
43149020167;219,750000000000000;167,750000000000000;3,36819000000000e+05;11,750000000000000;2019;Vila Biriba;4314902;Porto Alegre
43149020168;147,500000000000000;110,166666666666671;2,63547833333333e+05;7,333333333333333;2019;Vila Figueira;4314902;Porto Alegre
43149020169;137,000000000000000;107,333333333333329;2,38048000000000e+05;7,000000000000000;2019;Ecológica;4314902;Porto Alegre
43149020170;191,400000000000006;136,199999999999989;2,99366000000000e+05;9,400000000000000;2019;Vila Alto Erechim;4314902;Porto Alegre
43149020172;122,627906976744185;89,906976744186053;1,96150581395349e+05;5,837209302325581;2019;Chácara das Bananeiras;4314902;Porto Alegre
43149020173;43,083333333333336;24,750000000000000;1,61293333333333e+04;4,000000000000000;2019;Vila Cecílio Monza;4314902;Porto Alegre
43149020174;66,400000000000006;35,299999999999997;5,07491000000000e+04;5,500000000000000;2019;Vila dos Sargentos;4314902;Porto Alegre
43149020177;29,259259259259260;17,777777777777779;1,16626666666667e+04;2,259259259259259;2019;Pitinga;4314902;Porto Alegre
43149020179;152,833333333333343;115,666666666666671;2,36733166666667e+05;9,666666666666666;2019;Vila Safira;4314902;Porto Alegre
43149020181;147,222222222222229;112,666666666666671;2,22490000000000e+05;8,666666666666666;2019;Vila Joana D´Arc;4314902;Porto Alegre
43149020182;235,000000000000000;179,500000000000000;3,73551000000000e+05;12,500000000000000;2019;Vila Sudeste;4314902;Porto Alegre
43149020184;200,750000000000000;142,000000000000000;3,07218500000000e+05;11,000000000000000;2019;Vila Primeiro de Maio;4314902;Porto Alegre
43149020185;171,571428571428584;122,571428571428569;2,64123714285714e+05;9,571428571428571;2019;Vila Alto Embratel;4314902;Porto Alegre
43149020186;133,800000000000011;100,200000000000003;2,48916600000000e+05;8,000000000000000;2019;Vila Amazônia;4314902;Porto Alegre
43149020187;25,205128205128204;19,564102564102566;9,01761025641026e+04;0,794871794871795;2019;Ilha dos Marinheiros;4314902;Porto Alegre
43149020190;269,000000000000000;196,000000000000000;3,87854000000000e+05;15,000000000000000;2019;Vila Santa Helena;4314902;Porto Alegre
43149020191;143,333333333333343;110,500000000000000;3,02489500000000e+05;8,500000000000000;2019;Vila Ipê / São Borja;4314902;Porto Alegre
43149020193;207,333333333333343;145,222222222222229;3,28873666666667e+05;10,333333333333334;2019;Vila Jardim Marabá;4314902;Porto Alegre
43149020195;114,000000000000000;75,833333333333329;1,01154000000000e+05;7,166666666666667;2019;Vila Kanazawa;4314902;Porto Alegre
43149020196;135,333333333333343;93,500000000000000;1,69288833333333e+05;9,500000000000000;2019;Jardim Vila Nova;4314902;Porto Alegre
43149020197;132,000000000000000;86,333333333333329;1,48612000000000e+05;10,333333333333334;2019;Jardim das Oliveiras;4314902;Porto Alegre
43149020198;113,500000000000000;69,000000000000000;1,07156000000000e+05;9,000000000000000;2019;Santina;4314902;Porto Alegre
43149020199;70,000000000000000;34,000000000000000;2,99130000000000e+04;8,000000000000000;2019;Vila Júlia;4314902;Porto Alegre
43149020200;103,200000000000003;70,000000000000000;2,97860400000000e+05;5,600000000000000;2019;Ilha do Pavão;4314902;Porto Alegre
43149020201;220,500000000000000;154,500000000000000;3,70364000000000e+05;13,000000000000000;2019;Beco São Leopoldo;4314902;Porto Alegre
43149020202;242,000000000000000;173,333333333333343;3,82606666666667e+05;13,333333333333334;2019;Beco Vila da Paz;4314902;Porto Alegre
43149020203;29,000000000000000;24,500000000000000;1,46420500000000e+05;0,000000000000000;2019;Dique II;4314902;Porto Alegre
43149020204;11,800000000000001;5,000000000000000;5,83440000000000e+03;1,400000000000000;2019;Esperança;4314902;Porto Alegre
43149020205;193,666666666666657;133,333333333333343;3,12172666666667e+05;9,666666666666666;2019;Arabutã Pedreira;4314902;Porto Alegre
43149020206;188,500000000000000;132,000000000000000;3,12667500000000e+05;9,250000000000000;2019;Vila Arapeí;4314902;Porto Alegre
43149020207;160,333333333333343;117,000000000000000;3,57481000000000e+05;9,666666666666666;2019;Vila Tio Zeca/Vila Areia;4314902;Porto Alegre
43149020208;138,230769230769226;98,307692307692307;2,09688692307692e+05;6,923076923076923;2019;Batillanas;4314902;Porto Alegre
43149020209;242,250000000000000;173,250000000000000;3,82726500000000e+05;13,250000000000000;2019;Beco da Aquiles;4314902;Porto Alegre
43149020210;52,875000000000000;30,000000000000000;2,16525000000000e+04;5,125000000000000;2019;Ignês Fagundes;4314902;Porto Alegre
43149020212;194,000000000000000;147,400000000000006;3,28693400000000e+05;8,199999999999999;2019;Vila Vidal de Negreiros;4314902;Porto Alegre
43149020213;84,666666666666671;43,333333333333336;3,55456666666667e+04;7,666666666666667;2019;Vila Castelo;4314902;Porto Alegre
43149020215;177,000000000000000;127,500000000000000;2,82921750000000e+05;8,500000000000000;2019;Vila Chácara Sperb;4314902;Porto Alegre
43149020216;81,000000000000000;47,000000000000000;3,72195000000000e+04;7,000000000000000;2019;Cooperativa Figueira;4314902;Porto Alegre
43149020217;200,909090909090907;151,818181818181813;3,04026818181818e+05;10,818181818181818;2019;Colina do Prado;4314902;Porto Alegre
43149020218;176,857142857142861;130,285714285714278;2,86163285714286e+05;8,285714285714286;2019;Colina Verde;4314902;Porto Alegre
43149020219;106,833333333333329;77,833333333333329;2,04998166666667e+05;6,833333333333333;2019;Dique do Sarandi;4314902;Porto Alegre
43149020220;148,111111111111114;110,666666666666671;2,02418333333333e+05;9,444444444444445;2019;Vila Esmeralda;4314902;Porto Alegre
43149020221;166,199999999999989;119,799999999999997;2,61678200000000e+05;7,800000000000000;2019;Vila Graciliano;4314902;Porto Alegre
43149020222;203,800000000000011;140,000000000000000;3,02957000000000e+05;11,000000000000000;2019;Irmã Ermelinda;4314902;Porto Alegre
43149020223;123,000000000000000;89,500000000000000;3,18866000000000e+05;7,250000000000000;2019;Jardim Navegantes;4314902;Porto Alegre
43149020224;122,454545454545453;94,363636363636360;2,02223636363636e+05;7,363636363636363;2019;Jardim das Laranjeiras;4314902;Porto Alegre
43149020225;88,000000000000000;60,399999999999999;2,50763200000000e+05;5,400000000000000;2019;Vila Mário Quintana;4314902;Porto Alegre
43149020226;200,333333333333343;138,166666666666657;2,73571333333333e+05;12,666666666666666;2019;Vila Monte Cristo;4314902;Porto Alegre
43149020227;198,727272727272720;147,545454545454533;2,95846636363636e+05;10,818181818181818;2019;Nova Grécia;4314902;Porto Alegre
43149020228;190,250000000000000;140,750000000000000;3,15871750000000e+05;11,500000000000000;2019;Vila Nova Tijuca;4314902;Porto Alegre
43149020229;185,000000000000000;131,250000000000000;3,08697500000000e+05;8,500000000000000;2019;Vila Orfanatrófio II;4314902;Porto Alegre
43149020230;140,000000000000000;99,500000000000000;3,43989750000000e+05;8,750000000000000;2019;Pampa;4314902;Porto Alegre
43149020231;181,199999999999989;131,199999999999989;3,05768600000000e+05;11,000000000000000;2019;Parque Chico Mendes;4314902;Porto Alegre
43149020232;187,750000000000000;133,000000000000000;3,67407500000000e+05;10,750000000000000;2019;Vila Operária/Vila Pirulito/Vila AJ Renner;4314902;Porto Alegre
43149020233;93,818181818181813;66,909090909090907;2,46995227272727e+05;5,363636363636363;2019;Santo André;4314902;Porto Alegre
43149020234;110,361111111111114;82,083333333333329;1,80255611111111e+05;5,083333333333333;2019;Vila São José;4314902;Porto Alegre
43149020237;95,142857142857139;68,142857142857139;1,82404142857143e+05;6,285714285714286;2019;Vila União;4314902;Porto Alegre
43149020238;112,535714285714292;79,714285714285708;1,68454571428571e+05;6,035714285714286;2019;Vila Vale dos Canudos;4314902;Porto Alegre
43149020243;106,916666666666671;81,666666666666671;1,10204250000000e+05;6,166666666666667;2019;Quinta do Portal;4314902;Porto Alegre
43149020244;60,250000000000000;39,625000000000000;3,61353750000000e+04;4,375000000000000;2019;Recreio da Divisa;4314902;Porto Alegre
43149020246;100,437500000000000;71,875000000000000;8,41351250000000e+04;5,687500000000000;2019;Sertão I e II;4314902;Porto Alegre
43149020247;59,000000000000000;36,000000000000000;2,71801428571429e+04;5,857142857142857;2019;Vila Vale do Salso;4314902;Porto Alegre
43149020248;181,000000000000000;131,000000000000000;3,12705000000000e+05;11,000000000000000;2019;Vila Batista Flores;4314902;Porto Alegre
43149020249;248,000000000000000;177,500000000000000;3,84092000000000e+05;14,000000000000000;2019;Vila Brasília I;4314902;Porto Alegre
43149020250;181,666666666666657;125,000000000000000;3,07619666666667e+05;8,666666666666666;2019;Vila Caí;4314902;Porto Alegre
43149020251;243,666666666666657;176,666666666666657;3,75181666666667e+05;13,000000000000000;2019;Vila Brasília II;4314902;Porto Alegre
43149020252;221,000000000000000;165,666666666666657;3,59925333333333e+05;11,000000000000000;2019;Vila Clarel;4314902;Porto Alegre
43149020253;194,000000000000000;139,333333333333343;3,38299333333333e+05;11,333333333333334;2019;Conquista;4314902;Porto Alegre
43149020255;125,000000000000000;95,666666666666671;2,56670666666667e+05;8,000000000000000;2019;Vila Dois Toques;4314902;Porto Alegre
43149020257;118,000000000000000;80,500000000000000;3,27249500000000e+05;8,000000000000000;2019;Vila Santo Antônio;4314902;Porto Alegre
43149020258;186,833333333333343;139,000000000000000;2,56785833333333e+05;10,833333333333334;2019;Vila Ello Dourado;4314902;Porto Alegre
43149020259;182,500000000000000;134,000000000000000;3,30878500000000e+05;11,250000000000000;2019;Vila Esperança Cordeiro;4314902;Porto Alegre
43149020261;180,000000000000000;128,666666666666657;3,09206000000000e+05;8,000000000000000;2019;Vila Jardim Europa II;4314902;Porto Alegre
43149020262;133,500000000000000;97,000000000000000;1,45226000000000e+05;9,250000000000000;2019;Vila Jardim Primeiro de Maio;4314902;Porto Alegre
43149020263;240,666666666666657;177,666666666666657;3,82618000000000e+05;11,333333333333334;2019;Vila Juliano Moreira;4314902;Porto Alegre
43149020264;204,333333333333343;153,000000000000000;3,36950000000000e+05;9,000000000000000;2019;Vila Linha de Tiro II;4314902;Porto Alegre
43149020266;142,666666666666657;106,666666666666671;2,93603666666667e+05;8,333333333333334;2019;Vila Nossa Senhora Aparecida;4314902;Porto Alegre
43149020267;115,583333333333329;88,000000000000000;2,39103333333333e+05;7,250000000000000;2019;Vila Nova Brasília;4314902;Porto Alegre
43149020269;194,000000000000000;138,666666666666657;3,41957666666667e+05;11,666666666666666;2019;Vila Operária;4314902;Porto Alegre
43149020270;193,000000000000000;139,000000000000000;3,30567000000000e+05;8,000000000000000;2019;Vila Pantanal;4314902;Porto Alegre
43149020271;51,666666666666664;30,333333333333332;2,19106666666667e+04;4,500000000000000;2019;Vila Portal dos Pinheiros;4314902;Porto Alegre
43149020272;66,625000000000000;37,625000000000000;2,91331250000000e+04;6,000000000000000;2019;Núcleo Esperança;4314902;Porto Alegre
43149020273;169,250000000000000;122,750000000000000;3,00595500000000e+05;7,750000000000000;2019;Vila Rio Branco;4314902;Porto Alegre
43149020274;89,500000000000000;50,000000000000000;3,74280000000000e+04;7,500000000000000;2019;Vila Rua n126;4314902;Porto Alegre
43149020275;251,000000000000000;183,000000000000000;3,80575000000000e+05;13,500000000000000;2019;Vila Santa Clara;4314902;Porto Alegre
43149020276;259,666666666666686;190,833333333333343;3,97160666666667e+05;13,500000000000000;2019;Vila São Judas Tadeu;4314902;Porto Alegre
43149020277;40,200000000000003;29,300000000000001;3,14809000000000e+04;3,700000000000000;2019;Vila Timbaúva III;4314902;Porto Alegre
43149020278;166,750000000000000;124,250000000000000;2,90126250000000e+05;10,000000000000000;2019;Vila Wenceslau Fontoura;4314902;Porto Alegre
43149020279;37,714285714285715;26,571428571428573;2,81692857142857e+04;2,142857142857143;2019;4 de Junho;4314902;Porto Alegre
43149020281;125,200000000000003;95,200000000000003;1,41570200000000e+05;7,200000000000000;2019;Cooperativa Habitacional Santo Antônio;4314902;Porto Alegre
43149020282;102,333333333333329;78,666666666666671;1,73722666666667e+05;7,666666666666667;2019;Cooperativa Habitacional Vila Max Gueiss;4314902;Porto Alegre
43149020283;117,500000000000000;86,166666666666671;1,73445166666667e+05;8,166666666666666;2019;Cooperativa Marcos Klassman;4314902;Porto Alegre
43149020284;121,599999999999994;95,599999999999994;1,60006200000000e+05;8,400000000000000;2019;Jardim Protásio Alves II;4314902;Porto Alegre
43149020287;113,400000000000006;88,400000000000006;1,50482800000000e+05;7,600000000000000;2019;Vila Jardim do Verde;4314902;Porto Alegre
43156020001;NA;NA;NA;NA;NA;Getúlio Vargas;4315602;Rio Grande
43156020002;NA;NA;NA;NA;NA;Mangueira;4315602;Rio Grande
43156020003;NA;NA;NA;NA;NA;Santa Tereza;4315602;Rio Grande
43156020004;NA;NA;NA;NA;NA;Henrique Pancada;4315602;Rio Grande
43156020007;NA;NA;NA;NA;NA;Dom Bosquinho;4315602;Rio Grande
43156020008;NA;NA;NA;NA;NA;Roberto Socoowiski;4315602;Rio Grande
43169070001;NA;NA;NA;NA;NA;Babilônia;4316907;Santa Maria
43169070003;NA;NA;NA;NA;NA;Urlândia;4316907;Santa Maria
43169070004;NA;NA;NA;NA;NA;Vila Favarin;4316907;Santa Maria
43169070005;NA;NA;NA;NA;NA;Vila Portelinha;4316907;Santa Maria
43169070007;NA;NA;NA;NA;NA;Área da Associação dos Ferroviários;4316907;Santa Maria
43169070011;NA;NA;NA;NA;NA;Canário;4316907;Santa Maria
43169070016;NA;NA;NA;NA;NA;Resistência;4316907;Santa Maria
43169070017;NA;NA;NA;NA;NA;Ocupação Eugênio Mussoi;4316907;Santa Maria
43172020002;NA;NA;NA;NA;NA;Comunidade Cascata;4317202;Santa Rosa
43176080001;NA;NA;NA;NA;NA;Vila Rica;4317608;Santo Antônio da Patrulha
43176080003;NA;NA;NA;NA;NA;Vila Passo da Figueira;4317608;Santo Antônio da Patrulha
43176080004;NA;NA;NA;NA;NA;Vila Saibreira;4317608;Santo Antônio da Patrulha
43176080005;NA;NA;NA;NA;NA;Açores;4317608;Santo Antônio da Patrulha
43176080006;NA;NA;NA;NA;NA;Maurício Cardoso;4317608;Santo Antônio da Patrulha
43180020001;NA;NA;NA;NA;NA;Loteamento Itacherê;4318002;São Borja
43187050029;NA;NA;NA;NA;NA;Ocupação Cerâmica Anita;4318705;São Leopoldo
43187050031;NA;NA;NA;NA;NA;Vila do Fundão;4318705;São Leopoldo
43187050032;NA;NA;NA;NA;NA;Ocupação Coreia;4318705;São Leopoldo
43187050035;NA;NA;NA;NA;NA;Dos Tocos;4318705;São Leopoldo
43187050036;NA;NA;NA;NA;NA;Arroio Gauchinho;4318705;São Leopoldo
43187050038;NA;NA;NA;NA;NA;Santa Marta;4318705;São Leopoldo
43187050039;NA;NA;NA;NA;NA;Vila dos Tocos;4318705;São Leopoldo
43187050040;NA;NA;NA;NA;NA;Ocupação Justo;4318705;São Leopoldo
43187050041;NA;NA;NA;NA;NA;Vila Paulo Couto;4318705;São Leopoldo
43187050042;NA;NA;NA;NA;NA;Manoel Viana / Ocupação Santo Antônio;4318705;São Leopoldo
43187050043;NA;NA;NA;NA;NA;Ocupação Tio Bruno;4318705;São Leopoldo
43187050046;NA;NA;NA;NA;NA;Ocupação RedeMix;4318705;São Leopoldo
43187050047;NA;NA;NA;NA;NA;Ocupação Vitória;4318705;São Leopoldo
43187050048;NA;NA;NA;NA;NA;Ocupação Aldeia;4318705;São Leopoldo
43187050049;NA;NA;NA;NA;NA;Ocupação Jardim Luciana;4318705;São Leopoldo
43187050050;NA;NA;NA;NA;NA;Área do Sopão;4318705;São Leopoldo
43187050052;NA;NA;NA;NA;NA;COOHAP;4318705;São Leopoldo
43187050057;NA;NA;NA;NA;NA;Ocupação Mauá;4318705;São Leopoldo
43187050058;NA;NA;NA;NA;NA;Ocupação Caça e Tiro;4318705;São Leopoldo
43187050059;NA;NA;NA;NA;NA;Ocupação Jardim Vila Verde;4318705;São Leopoldo
43187050060;NA;NA;NA;NA;NA;Ocupação Tancredo Neves;4318705;São Leopoldo
43187050061;NA;NA;NA;NA;NA;Ocupação Esperança;4318705;São Leopoldo
43187050062;NA;NA;NA;NA;NA;APP Cootrahab;4318705;São Leopoldo
43199010005;NA;NA;NA;NA;NA;Vila Alemanha;4319901;Sapiranga
43199010006;NA;NA;NA;NA;NA;Vila Corsan;4319901;Sapiranga
43199010007;NA;NA;NA;NA;NA;Beco do Chuchu;4319901;Sapiranga
43199010010;NA;NA;NA;NA;NA;Vila Professor Langendock;4319901;Sapiranga
43199010011;NA;NA;NA;NA;NA;Vila São Paulo;4319901;Sapiranga
43199010012;NA;NA;NA;NA;NA;Aeroclube;4319901;Sapiranga
43199010014;NA;NA;NA;NA;NA;Ocupação da Rua Senhor Diretas;4319901;Sapiranga
43199010015;NA;NA;NA;NA;NA;Da Chácara;4319901;Sapiranga
43199010016;NA;NA;NA;NA;NA;Loteamento Albino de Melo;4319901;Sapiranga
43199010019;NA;NA;NA;NA;NA;Ocupação da Rua da Aviação;4319901;Sapiranga
43200080003;NA;NA;NA;NA;NA;Vila Botafogo;4320008;Sapucaia do Sul
43200080011;NA;NA;NA;NA;NA;Kapsberg;4320008;Sapucaia do Sul
43200080015;NA;NA;NA;NA;NA;Ocupação Mariele;4320008;Sapucaia do Sul
43211050001;NA;NA;NA;NA;NA;Vila dos Pescadores;4321105;Tapes
43211050002;NA;NA;NA;NA;NA;Corredor da Pinvest;4321105;Tapes
43212040005;NA;NA;NA;NA;NA;Invasão da Rua Ervino Bach;4321204;Taquara
43212040008;NA;NA;NA;NA;NA;Invasão da Rua Chile;4321204;Taquara
43212040010;NA;NA;NA;NA;NA;Invasão dos Trilhos;4321204;Taquara
43212040011;NA;NA;NA;NA;NA;Invasão do Campo do Vila Nova;4321204;Taquara
43212040012;NA;NA;NA;NA;NA;Invasão Morro da Cruz;4321204;Taquara
43215010004;NA;NA;NA;NA;NA;Tamburiki;4321501;Torres
43216000001;NA;NA;NA;NA;NA;Parque dos Presidentes;4321600;Tramandaí
43216000002;NA;NA;NA;NA;NA;Rua Nove de Julho / Farol;4321600;Tramandaí
43216000004;NA;NA;NA;NA;NA;Portelinha;4321600;Tramandaí
43216000006;NA;NA;NA;NA;NA;Santa Fé / Terminal Turístico;4321600;Tramandaí
43217090002;NA;NA;NA;NA;NA;Vila Hulk;4321709;Três Coroas
43224000001;NA;NA;NA;NA;NA;Loteamento Vitória;4322400;Uruguaiana
43224000002;NA;NA;NA;NA;NA;Morro do Piolho;4322400;Uruguaiana
43224000004;NA;NA;NA;NA;NA;Tarrago;4322400;Uruguaiana
43224000005;NA;NA;NA;NA;NA;Travessa São Carmelo;4322400;Uruguaiana
43224000006;NA;NA;NA;NA;NA;Áreas Verdes;4322400;Uruguaiana
43224000008;NA;NA;NA;NA;NA;Cabrita;4322400;Uruguaiana
43224000011;NA;NA;NA;NA;NA;Cidade Alegria;4322400;Uruguaiana
43224000013;NA;NA;NA;NA;NA;Loteamento Anita Garibaldi;4322400;Uruguaiana
43224000015;NA;NA;NA;NA;NA;Loteamento Cibrazem;4322400;Uruguaiana
43224000016;NA;NA;NA;NA;NA;Loteamento Nova Esperança II;4322400;Uruguaiana
